thumb-index,index-middle,middle-ring,ring-pinky,palm_normal_angle,class
82.13941,45.01252,114.02599,14.67988,166.93951,two
84.78337,43.66162,106.53735,14.29636,165.63642,two
80.75817,43.40677,108.78413,15.09783,167.90369,two
90.30582,54.87772,127.17977,14.02289,177.83183,two
90.38939,55.41296,125.57882,13.83428,176.63902,two
87.29404,54.25344,124.01805,13.74709,174.93109,two
87.50728,57.1195,127.29862,13.91584,175.24528,two
86.87018,56.92617,126.93496,13.97816,175.29709,two
85.41688,56.02092,126.23027,14.11834,174.34906,two
85.58191,55.74224,125.98337,14.10369,174.18665,two
85.83646,54.66933,124.80426,14.01192,174.18773,two
86.50695,54.72584,124.96493,14.05024,174.27214,two
86.04941,54.35471,124.57332,13.97662,173.68242,two
84.23743,57.02293,119.88586,13.74654,141.61358,two
86.32528,56.50319,121.21302,13.94887,140.11826,two
86.57423,55.72255,120.95832,13.97365,139.96553,two
84.01559,56.85277,119.52971,13.70516,142.30878,two
84.57296,57.52282,120.42799,13.49456,140.99039,two
86.36687,57.66896,121.03058,13.38806,140.73067,two
86.12159,57.61275,120.83349,13.40432,140.63014,two
86.27808,57.67832,121.58888,13.47219,140.43902,two
84.89518,57.49092,120.78411,13.53909,140.70642,two
85.67404,56.42538,121.2527,13.82641,140.86398,two
105.25637,62.76832,136.47652,16.59128,34.29215,two
103.53707,56.33992,138.42339,17.59615,37.76889,two
104.38771,58.59695,138.00145,17.51763,37.60198,two
103.58641,59.71031,136.95825,17.502,38.0788,two
102.93819,60.3405,136.18192,17.44085,38.4885,two
101.51857,60.49358,135.51857,17.44177,38.91118,two
102.71634,61.98643,134.93196,17.48197,39.05129,two
102.10452,60.96901,135.48328,17.18143,37.81787,two
101.27525,60.33401,135.4052,17.59817,36.83528,two
98.68011,61.60799,132.99414,18.45773,36.02409,two
105.19849,47.11127,115.40228,13.42423,16.90401,two
105.63361,47.33419,116.03615,13.95772,16.88849,two
105.90663,46.61693,115.86504,14.09702,16.52392,two
106.65591,47.15214,115.75396,14.15318,16.7065,two
107.01918,49.16383,117.17886,14.5485,17.83474,two
107.39587,50.46068,117.60824,15.18471,17.93806,two
